price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15,age,day_of_year,bed_bath_ratio,level_ratio,relative_living_space,relative_lot_size,level_difference
520000.0,3,2.25,2510,43995,2.0,3,8,2510,0.0,1981,2470,48351,15041 days 16:47:18.662886,337,1.3333333333333333,0.0,40,-4356,2510.0
205000.0,3,1.75,1420,6980,1.0,5,7,820,600.0,1980,1470,7319,15407 days 16:47:18.662886,338,1.7142857142857142,1.3666666666666667,-50,-339,220.0
635000.0,3,2.25,2680,175982,1.0,3,9,2680,0.0,2004,3170,215186,6641 days 16:47:18.662886,245,1.3333333333333333,0.0,-490,-39204,2680.0
210500.0,3,1.0,1220,9600,1.0,5,7,1220,0.0,1958,1310,9600,23442 days 16:47:18.662886,063,3.0,0.0,-90,0,1220.0
406650.0,2,1.0,1070,6100,1.0,3,6,1070,0.0,1940,1770,5695,30017 days 16:47:18.662886,224,2.0,0.0,-700,405,1070.0
350000.0,3,1.75,1580,19998,1.0,4,7,1580,0.0,1968,1860,19998,19790 days 16:47:18.662886,098,1.7142857142857142,0.0,-280,0,1580.0
425000.0,4,1.75,1820,6000,1.0,3,7,930,890.0,1942,1590,6000,29286 days 16:47:18.662886,113,2.2857142857142856,1.0449438202247192,230,0,40.0
798000.0,3,3.5,3590,6402,2.0,3,1,3590,0.0,1999,3230,7305,8467 days 16:47:18.662886,156,0.8571428571428571,0.0,360,-903,3590.0
180000.0,3,1.0,1960,9583,2.0,2,5,1960,0.0,1908,1850,8324,41705 days 16:47:18.662886,335,3.0,0.0,110,1259,1960.0
1250000.0,5,3.25,3160,13238,2.0,5,8,3160,0.0,1972,2360,12042,18329 days 16:47:18.662886,153,1.5384615384615385,0.0,800,1196,3160.0
435000.0,4,2.0,2030,4033,2.0,4,7,1630,400.0,1925,1350,1340,35495 days 16:47:18.662886,062,2.0,4.075,680,2693,1230.0
355000.0,3,1.5,1240,15867,1.0,3,7,1240,0.0,1962,1570,9600,21981 days 16:47:18.662886,330,2.0,0.0,-330,6267,1240.0
3000000.0,5,3.25,5370,14091,2.0,3,1,3850,1520.0,1918,2410,12047,38052 days 16:47:18.662886,033,1.5384615384615385,2.5328947368421053,2960,2044,2330.0
685000.0,5,2.5,2670,14455,2.0,5,9,2670,0.0,1958,1810,14455,23442 days 16:47:18.662886,205,2.0,0.0,860,0,2670.0
311000.0,3,1.0,1640,12060,1.0,4,7,1640,0.0,1960,1680,9147,22712 days 16:47:18.662886,206,3.0,0.0,-40,2913,1640.0
305000.0,4,2.25,2130,9600,1.0,4,7,2130,0.0,1966,1710,9600,20520 days 16:47:18.662886,254,1.7777777777777777,0.0,420,0,2130.0
675000.0,3,2.5,2550,4954,1.5,4,7,1850,700.0,1924,1700,4954,35861 days 16:47:18.662886,206,1.2,2.642857142857143,850,0,1150.0
769000.0,4,2.75,3630,15405,1.0,4,8,1850,1780.0,1968,3380,11184,19790 days 16:47:18.662886,241,1.4545454545454546,1.0393258426966292,250,4221,70.0
430000.0,3,1.5,1690,9708,1.5,5,7,1690,0.0,1954,1570,9858,24903 days 16:47:18.662886,217,2.0,0.0,120,-150,1690.0
516250.0,6,2.0,2390,8660,1.5,4,7,2390,0.0,1925,2250,12942,35495 days 16:47:18.662886,266,3.0,0.0,140,-4282,2390.0
760000.0,3,3.5,2350,10739,1.0,5,7,1340,1010.0,1940,2580,11026,30017 days 16:47:18.662886,346,0.8571428571428571,1.3267326732673268,-230,-287,330.0
579950.0,3,3.5,1420,1217,2.0,3,8,1180,240.0,2003,1494,1264,7006 days 16:47:18.662886,280,0.8571428571428571,4.916666666666667,-74,-47,940.0
476000.0,3,2.25,1570,7187,1.0,4,8,1170,400.0,1980,1660,8775,15407 days 16:47:18.662886,042,1.3333333333333333,2.925,-90,-1588,770.0
510000.0,3,1.75,1600,19200,1.0,4,7,1600,0.0,1967,2010,14850,20155 days 16:47:18.662886,163,1.7142857142857142,0.0,-410,4350,1600.0
205000.0,2,1.0,720,5040,1.0,3,6,720,0.0,1955,1357,5120,24538 days 16:47:18.662886,128,2.0,0.0,-637,-80,720.0
240000.0,3,1.0,1470,7350,1.0,3,7,1470,0.0,1969,1720,8050,19424 days 16:47:18.662886,280,3.0,0.0,-250,-700,1470.0
738000.0,5,3.5,2790,16952,2.0,3,1,1970,820.0,1991,2980,17281,11389 days 16:47:18.662886,245,1.4285714285714286,2.402439024390244,-190,-329,1150.0
420000.0,3,1.75,1720,8102,1.0,5,6,860,860.0,1940,1440,8106,30017 days 16:47:18.662886,209,1.7142857142857142,1.0,280,-4,0.0
455000.0,3,1.75,1300,9600,1.0,4,7,1300,0.0,1969,2070,9775,19424 days 16:47:18.662886,318,1.7142857142857142,0.0,-770,-175,1300.0
765000.0,4,1.0,2520,5500,1.5,5,8,1820,700.0,1912,2350,5000,40244 days 16:47:18.662886,258,4.0,2.6,170,500,1120.0
372000.0,4,1.5,1780,7914,1.5,4,7,1780,0.0,1962,1350,8069,21981 days 16:47:18.662886,339,2.6666666666666665,0.0,430,-155,1780.0
160000.0,3,1.0,1200,8360,1.0,2,6,1200,0.0,1948,1570,6823,27095 days 16:47:18.662886,338,3.0,0.0,-370,1537,1200.0
772000.0,4,2.5,2990,9643,2.0,3,9,2990,0.0,2003,2990,8666,7006 days 16:47:18.662886,227,1.6,0.0,0,977,2990.0
1130000.0,5,1.75,1910,5640,2.0,4,9,1910,0.0,1906,2050,5400,42435 days 16:47:18.662886,315,2.857142857142857,0.0,-140,240,1910.0
479000.0,3,1.0,1370,3000,1.5,3,7,1370,0.0,1924,1510,2151,35861 days 16:47:18.662886,144,3.0,0.0,-140,849,1370.0
570000.0,3,2.5,1910,4941,2.0,3,8,1910,0.0,1999,1910,4941,8467 days 16:47:18.662886,125,1.2,0.0,0,0,1910.0
350000.0,4,1.0,1170,8147,1.5,3,6,1170,0.0,1959,1260,8147,23077 days 16:47:18.662886,191,4.0,0.0,-90,0,1170.0
699000.0,5,2.5,3340,24755,2.0,3,1,3340,0.0,2002,3420,23274,7371 days 16:47:18.662886,213,2.0,0.0,-80,1481,3340.0
265000.0,3,2.0,1380,8536,2.0,4,7,1380,0.0,1955,1260,8750,24538 days 16:47:18.662886,211,1.5,0.0,120,-214,1380.0
167000.0,1,1.0,780,10235,1.5,3,6,780,0.0,1989,930,10165,12119 days 16:47:18.662886,120,1.0,0.0,-150,70,780.0
500000.0,4,2.25,2080,8000,1.0,3,8,1390,690.0,1964,1800,7700,21251 days 16:47:18.662886,293,1.7777777777777777,2.0144927536231885,280,300,700.0
700000.0,3,1.0,1410,7200,2.0,4,6,1410,0.0,1901,1640,7200,44261 days 16:47:18.662886,190,3.0,0.0,-230,0,1410.0
295000.0,1,1.0,520,5600,1.0,3,6,520,0.0,1918,1030,5265,38052 days 16:47:18.662886,308,1.0,0.0,-510,335,520.0
1010000.0,4,3.5,3500,4080,2.0,3,9,2590,910.0,2004,2430,5100,6641 days 16:47:18.662886,070,1.1428571428571428,2.8461538461538463,1070,-1020,1680.0
209000.0,2,1.0,840,5265,1.0,5,6,840,0.0,1969,920,5100,19424 days 16:47:18.662886,128,2.0,0.0,-80,165,840.0
276000.0,3,1.75,2240,9200,1.0,4,7,1440,800.0,1968,1740,9600,19790 days 16:47:18.662886,028,1.7142857142857142,1.8,500,-400,640.0
380000.0,4,2.5,2100,5857,2.0,3,8,2100,0.0,2002,2090,7779,7371 days 16:47:18.662886,022,1.6,0.0,10,-1922,2100.0
315000.0,3,1.5,1750,12500,1.0,3,7,1150,600.0,1954,1680,13000,24903 days 16:47:18.662886,157,2.0,1.9166666666666667,70,-500,550.0
685530.0,4,2.5,3130,60467,2.0,3,9,3130,0.0,1996,2780,44224,9563 days 16:47:18.662886,069,1.6,0.0,350,16243,3130.0
254600.0,3,2.0,1470,20000,1.0,4,7,1470,0.0,1968,1390,30056,19790 days 16:47:18.662886,177,1.5,0.0,80,-10056,1470.0
230000.0,3,2.0,1440,5600,1.0,4,6,720,720.0,1942,1120,5700,29286 days 16:47:18.662886,154,1.5,1.0,320,-100,0.0
335000.0,3,3.0,1430,1249,3.0,3,8,1430,0.0,2003,1020,1112,7006 days 16:47:18.662886,198,1.0,0.0,410,137,1430.0
550000.0,4,2.5,2170,9600,1.0,3,7,1460,710.0,1980,1940,8400,15407 days 16:47:18.662886,154,1.6,2.056338028169014,230,1200,750.0
123300.0,3,1.0,1150,8050,1.5,4,7,1150,0.0,1956,1360,8050,24173 days 16:47:18.662886,360,3.0,0.0,-210,0,1150.0
275436.0,4,2.75,2170,9658,1.5,3,7,2170,0.0,1966,1490,9731,20520 days 16:47:18.662886,245,1.4545454545454546,0.0,680,-73,2170.0
325000.0,4,3.5,2630,3435,1.5,3,7,1640,990.0,1984,1920,2435,13946 days 16:47:18.662886,145,1.1428571428571428,1.6565656565656566,710,1000,650.0
635000.0,4,2.5,2490,40608,2.0,3,9,2490,0.0,1997,3170,45441,9197 days 16:47:18.662886,206,1.6,0.0,-680,-4833,2490.0
513000.0,3,1.75,1710,5000,1.0,4,7,1110,600.0,1944,920,5000,28556 days 16:47:18.662886,113,1.7142857142857142,1.85,790,0,510.0
580000.0,4,2.5,2130,35752,1.0,3,8,1490,640.0,1980,3030,34000,15407 days 16:47:18.662886,189,1.6,2.328125,-900,1752,850.0
225000.0,3,1.0,940,9272,1.0,3,7,940,0.0,1954,1270,9375,24903 days 16:47:18.662886,119,3.0,0.0,-330,-103,940.0
265000.0,3,1.0,1400,9460,1.0,3,7,1060,340.0,1961,1570,7700,22346 days 16:47:18.662886,265,3.0,3.1176470588235294,-170,1760,720.0
313000.0,4,1.75,1630,3000,1.0,3,7,930,700.0,1978,1630,3000,16137 days 16:47:18.662886,287,2.2857142857142856,1.3285714285714285,0,0,230.0
296000.0,2,1.0,1370,8400,1.0,3,7,1370,0.0,1948,1330,8396,27095 days 16:47:18.662886,104,2.0,0.0,40,4,1370.0
655500.0,4,2.75,2380,15800,1.0,3,8,1680,700.0,1957,1950,11751,23807 days 16:47:18.662886,293,1.4545454545454546,2.4,430,4049,980.0
250750.0,5,1.75,2140,12058,1.0,4,8,2140,0.0,1951,1640,10125,25999 days 16:47:18.662886,344,2.857142857142857,0.0,500,1933,2140.0
438000.0,4,2.5,1970,8545,2.0,3,8,1970,0.0,2004,2590,7200,6641 days 16:47:18.662886,247,1.6,0.0,-620,1345,1970.0
590000.0,3,2.75,2550,54014,2.0,4,8,1980,570.0,1967,2180,21600,20155 days 16:47:18.662886,213,1.0909090909090908,3.473684210526316,370,32414,1410.0
329500.0,3,1.0,1080,5250,1.0,4,7,1080,0.0,1947,1100,5250,27460 days 16:47:18.662886,279,3.0,0.0,-20,0,1080.0
1200000.0,3,2.25,3070,9645,2.0,3,1,2110,960.0,1987,3130,9450,12850 days 16:47:18.662886,075,1.3333333333333333,2.1979166666666665,-60,195,1150.0
415000.0,2,1.0,1470,6000,1.0,3,6,900,570.0,1944,1670,6000,28556 days 16:47:18.662886,079,2.0,1.5789473684210527,-200,0,330.0
900000.0,4,2.5,3620,42580,2.0,3,1,3620,0.0,1984,2950,33167,13946 days 16:47:18.662886,265,1.6,0.0,670,9413,3620.0
378000.0,3,1.5,1050,57499,1.0,3,7,1050,0.0,1975,1460,42688,17233 days 16:47:18.662886,124,2.0,0.0,-410,14811,1050.0
474000.0,2,1.0,1050,403365,1.0,5,6,1050,0.0,1905,1760,108900,42800 days 16:47:18.662886,224,2.0,0.0,-710,294465,1050.0
464000.0,3,1.0,1320,3625,2.0,3,7,1320,0.0,1900,1660,5438,44626 days 16:47:18.662886,170,3.0,0.0,-340,-1813,1320.0
310000.0,3,1.0,1210,7649,1.0,4,7,1210,0.0,1956,1210,6760,24173 days 16:47:18.662886,342,3.0,0.0,0,889,1210.0
580000.0,3,1.5,1860,7190,2.0,5,7,1860,0.0,1952,1670,5525,25634 days 16:47:18.662886,261,2.0,0.0,190,1665,1860.0
999000.0,3,2.75,2830,505166,1.0,4,8,1830,1000.0,1962,2120,21988,21981 days 16:47:18.662886,323,1.0909090909090908,1.83,710,483178,830.0
510000.0,2,1.0,810,6480,1.0,5,6,810,0.0,1942,1920,6000,29286 days 16:47:18.662886,076,2.0,0.0,-1110,480,810.0
650000.0,3,1.5,1630,7475,1.0,3,7,1160,470.0,1940,2320,7475,30017 days 16:47:18.662886,126,2.0,2.4680851063829787,-690,0,690.0
196000.0,3,1.0,880,19600,1.0,4,7,880,0.0,1978,880,10500,16137 days 16:47:18.662886,255,3.0,0.0,0,9100,880.0
220000.0,4,1.75,1660,11664,1.0,3,6,1010,650.0,1952,1670,9975,25634 days 16:47:18.662886,234,2.2857142857142856,1.5538461538461539,-10,1689,360.0
855000.0,3,2.25,3440,10628,2.0,3,1,3440,0.0,1985,3170,11434,13580 days 16:47:18.662886,281,1.3333333333333333,0.0,270,-806,3440.0
483000.0,3,1.75,2110,10454,1.0,4,8,1440,670.0,1978,1990,10890,16137 days 16:47:18.662886,241,1.7142857142857142,2.1492537313432836,120,-436,770.0
400000.0,3,1.0,1060,12000,1.0,3,7,1060,0.0,1952,1550,10500,25634 days 16:47:18.662886,097,3.0,0.0,-490,1500,1060.0
435000.0,3,2.5,1900,7984,2.0,3,8,1900,0.0,1993,2650,9352,10658 days 16:47:18.662886,183,1.2,0.0,-750,-1368,1900.0
219500.0,1,1.0,820,1060,1.0,3,8,760,60.0,2007,1770,1924,5545 days 16:47:18.662886,273,1.0,12.666666666666666,-950,-864,700.0
2950000.0,4,3.5,4860,23885,2.0,3,1,4860,0.0,1996,3580,16054,9563 days 16:47:18.662886,241,1.1428571428571428,0.0,1280,7831,4860.0
427000.0,3,2.5,2050,3218,3.0,3,7,2050,0.0,2008,2050,7200,5180 days 16:47:18.662886,259,1.2,0.0,0,-3982,2050.0
430000.0,2,1.5,1090,4013,1.5,3,7,1090,0.0,1900,1390,4013,44626 days 16:47:18.662886,335,1.3333333333333333,0.0,-300,0,1090.0
685000.0,2,1.5,1090,4013,1.5,3,7,1090,0.0,1900,1390,4013,44626 days 16:47:18.662886,132,1.3333333333333333,0.0,-300,0,1090.0
495000.0,2,1.5,1920,6250,1.0,3,7,1060,860.0,1937,2070,6250,31112 days 16:47:18.662886,246,1.3333333333333333,1.2325581395348837,-150,0,200.0
299950.0,3,2.5,1870,7942,2.0,3,7,1870,0.0,1990,1870,7392,11754 days 16:47:18.662886,176,1.2,0.0,0,550,1870.0
390000.0,4,1.75,2690,46609,1.5,3,7,2690,0.0,1940,1920,7302,30017 days 16:47:18.662886,325,2.2857142857142856,0.0,770,39307,2690.0
385000.0,3,1.75,2160,5863,1.5,4,7,1260,900.0,1928,1590,3000,34400 days 16:47:18.662886,224,1.7142857142857142,1.4,570,2863,360.0
740000.0,4,2.5,3000,10392,2.0,3,9,3000,0.0,1995,3140,9213,9928 days 16:47:18.662886,176,1.6,0.0,-140,1179,3000.0
991700.0,4,3.0,2290,2350,2.0,3,9,1610,680.0,1924,1610,3820,35861 days 16:47:18.662886,204,1.3333333333333333,2.3676470588235294,680,-1470,930.0
765000.0,3,2.75,2250,9600,2.5,4,9,1830,420.0,1909,2060,4980,41339 days 16:47:18.662886,225,1.0909090909090908,4.357142857142857,190,4620,1410.0
802000.0,4,2.25,2130,8734,2.0,4,8,2130,0.0,1961,2550,8800,22346 days 16:47:18.662886,247,1.7777777777777777,0.0,-420,-66,2130.0
950000.0,4,2.75,2500,20000,1.0,4,8,1700,800.0,1969,2650,20000,19424 days 16:47:18.662886,325,1.4545454545454546,2.125,-150,0,900.0
392000.0,4,2.5,2300,41167,2.0,3,7,2300,0.0,1988,2300,21765,12485 days 16:47:18.662886,308,1.6,0.0,0,19402,2300.0
590000.0,3,2.5,3360,218235,1.0,3,8,3360,0.0,1989,2650,220849,12119 days 16:47:18.662886,337,1.2,0.0,710,-2614,3360.0
425000.0,4,2.5,1920,9000,2.0,2,7,1920,0.0,1989,1530,10474,12119 days 16:47:18.662886,100,1.6,0.0,390,-1474,1920.0
765000.0,5,1.75,2440,15143,1.5,4,8,1740,700.0,1944,2390,10907,28556 days 16:47:18.662886,203,2.857142857142857,2.4857142857142858,50,4236,1040.0
313500.0,3,2.25,1440,3488,2.0,4,7,1440,0.0,1983,1390,3488,14311 days 16:47:18.662886,219,1.3333333333333333,0.0,50,0,1440.0
320000.0,3,1.0,1780,6840,2.0,4,6,1780,0.0,1947,1410,7200,27460 days 16:47:18.662886,232,3.0,0.0,370,-360,1780.0
604000.0,4,1.75,1490,4485,1.0,3,8,1350,140.0,1960,1380,4846,22712 days 16:47:18.662886,041,2.2857142857142856,9.642857142857142,110,-361,1210.0
570000.0,3,2.0,1400,1657,2.0,3,8,1060,340.0,2004,1540,2275,6641 days 16:47:18.662886,043,1.5,3.1176470588235294,-140,-618,720.0
639000.0,4,2.5,2150,12028,2.0,4,8,2150,0.0,1982,1800,11777,14676 days 16:47:18.662886,140,1.6,0.0,350,251,2150.0
335000.0,4,2.0,1910,10200,1.0,4,7,1910,0.0,1963,1820,15600,21616 days 16:47:18.662886,234,2.0,0.0,90,-5400,1910.0
896000.0,4,1.75,2660,3520,2.0,4,8,2080,580.0,1917,2100,4080,38417 days 16:47:18.662886,287,2.2857142857142856,3.586206896551724,560,-560,1500.0
259500.0,3,1.75,1650,12349,1.0,3,7,1650,0.0,1957,1470,10763,23807 days 16:47:18.662886,178,1.7142857142857142,0.0,180,1586,1650.0
637000.0,3,2.0,1980,6000,1.0,4,7,1380,600.0,1958,1260,6000,23442 days 16:47:18.662886,219,1.5,2.3,720,0,780.0
307450.0,4,2.75,2690,8874,1.0,3,8,1370,1320.0,1980,1990,7875,15407 days 16:47:18.662886,126,1.4545454545454546,1.0378787878787878,700,999,50.0
535000.0,3,1.75,1380,3561,1.0,4,7,860,520.0,1925,1820,4593,35495 days 16:47:18.662886,237,1.7142857142857142,1.6538461538461537,-440,-1032,340.0
669500.0,4,2.25,2500,4046,1.5,4,7,1520,980.0,1940,1410,4046,30017 days 16:47:18.662886,181,1.7777777777777777,1.5510204081632653,1090,0,540.0
259000.0,3,1.75,1590,7148,1.0,3,7,1590,0.0,1952,1150,7280,25634 days 16:47:18.662886,301,1.7142857142857142,0.0,440,-132,1590.0
441000.0,4,1.5,1100,3300,1.0,1,7,1100,0.0,1919,2020,4000,37687 days 16:47:18.662886,365,2.6666666666666665,0.0,-920,-700,1100.0
228800.0,4,2.5,1470,1612,2.0,3,7,980,490.0,2003,1460,5027,7006 days 16:47:18.662886,132,1.6,2.0,10,-3415,490.0
530000.0,2,2.0,1680,4950,1.0,3,8,1680,0.0,2006,1570,4800,5910 days 16:47:18.662886,133,1.0,0.0,110,150,1680.0
524000.0,2,2.0,1450,2272,1.0,4,6,750,700.0,1924,2170,4370,35861 days 16:47:18.662886,209,1.0,1.0714285714285714,-720,-2098,50.0
430000.0,4,2.25,2020,4840,1.5,5,8,1200,820.0,1925,1410,4840,35495 days 16:47:18.662886,345,1.7777777777777777,1.4634146341463414,610,0,380.0
1330000.0,4,3.25,2470,4760,1.5,5,9,1890,580.0,1906,2470,4760,42435 days 16:47:18.662886,274,1.2307692307692308,3.2586206896551726,0,0,1310.0
210000.0,3,1.0,1230,12201,1.0,3,7,1230,0.0,1969,1230,10780,19424 days 16:47:18.662886,307,3.0,0.0,0,1421,1230.0
449000.0,4,2.5,1850,5040,1.0,3,7,1230,620.0,1930,1010,5040,33669 days 16:47:18.662886,174,1.6,1.9838709677419355,840,0,610.0
945000.0,2,2.5,2540,7089,2.0,3,9,2540,0.0,2004,1330,7089,6641 days 16:47:18.662886,170,0.8,0.0,1210,0,2540.0
200450.0,3,1.0,970,9130,1.0,3,6,970,0.0,1957,1000,8886,23807 days 16:47:18.662886,077,3.0,0.0,-30,244,970.0
219950.0,3,1.5,1070,6601,1.0,3,6,1070,0.0,1985,1030,6614,13580 days 16:47:18.662886,107,2.0,0.0,40,-13,1070.0
659500.0,4,3.0,2620,18362,1.0,4,8,1870,750.0,1956,2630,16792,24173 days 16:47:18.662886,170,1.3333333333333333,2.493333333333333,-10,1570,1120.0
746000.0,4,2.75,2110,8190,1.5,5,8,2110,0.0,1966,2420,8400,20520 days 16:47:18.662886,330,1.4545454545454546,0.0,-310,-210,2110.0
540000.0,3,1.75,2110,7129,1.0,3,8,1280,830.0,1982,1810,8674,14676 days 16:47:18.662886,090,1.7142857142857142,1.5421686746987953,300,-1545,450.0
485000.0,5,2.0,1910,5508,1.0,3,7,1020,890.0,1968,1030,7440,19790 days 16:47:18.662886,253,2.5,1.146067415730337,880,-1932,130.0
502000.0,3,2.75,2010,11200,1.0,3,8,1360,650.0,1979,2200,10640,15772 days 16:47:18.662886,091,1.0909090909090908,2.0923076923076924,-190,560,710.0
279000.0,2,2.75,1770,10534,1.0,3,8,1210,560.0,2003,1600,17400,7006 days 16:47:18.662886,055,0.7272727272727273,2.1607142857142856,170,-6866,650.0
409500.0,3,1.0,1340,4120,1.0,4,7,1040,300.0,1921,1270,4635,36956 days 16:47:18.662886,321,3.0,3.466666666666667,70,-515,740.0
453000.0,3,2.0,1660,15050,1.0,3,7,1260,400.0,1983,1660,7320,14311 days 16:47:18.662886,183,1.5,3.15,0,7730,860.0
367000.0,4,1.0,1820,5500,1.5,3,6,1820,0.0,1947,1140,5500,27460 days 16:47:18.662886,058,4.0,0.0,680,0,1820.0
550000.0,3,2.5,2510,5400,2.0,3,9,2510,0.0,1992,1840,5400,11024 days 16:47:18.662886,143,1.2,0.0,670,0,2510.0
273500.0,3,1.5,1560,8314,1.0,3,7,1560,0.0,1962,1820,8925,21981 days 16:47:18.662886,027,2.0,0.0,-260,-611,1560.0
770000.0,3,2.5,2650,40705,2.0,3,9,2650,0.0,1994,2550,42625,10293 days 16:47:18.662886,170,1.2,0.0,100,-1920,2650.0
565000.0,4,2.25,2470,7447,2.0,3,8,2470,0.0,1984,2270,7400,13946 days 16:47:18.662886,129,1.7777777777777777,0.0,200,47,2470.0
316000.0,3,0.75,1270,10092,1.0,5,7,1270,0.0,1971,1300,10375,18694 days 16:47:18.662886,232,4.0,0.0,-30,-283,1270.0
160000.0,4,1.0,1520,7298,1.5,3,7,1520,0.0,1960,1520,7298,22712 days 16:47:18.662886,268,4.0,0.0,0,0,1520.0
170000.0,3,1.0,1310,9529,1.0,3,7,1310,0.0,1956,1330,9529,24173 days 16:47:18.662886,300,3.0,0.0,-20,0,1310.0
235000.0,3,1.0,1310,9529,1.0,3,7,1310,0.0,1956,1330,9529,24173 days 16:47:18.662886,078,3.0,0.0,-20,0,1310.0
1800000.0,4,3.5,3930,39098,2.0,3,1,3930,0.0,1999,4250,38682,8467 days 16:47:18.662886,353,1.1428571428571428,0.0,-320,416,3930.0
310000.0,3,1.0,990,7050,1.0,3,7,990,0.0,1967,1200,8125,20155 days 16:47:18.662886,261,3.0,0.0,-210,-1075,990.0
285000.0,4,1.75,2080,13629,1.0,4,7,1040,1040.0,1955,1780,14659,24538 days 16:47:18.662886,139,2.2857142857142856,1.0,300,-1030,0.0
280000.0,2,1.0,960,4920,1.0,3,6,960,0.0,1942,1010,5040,29286 days 16:47:18.662886,155,2.0,0.0,-50,-120,960.0
2300000.0,4,4.25,4070,13860,2.0,3,1,4070,0.0,2004,3430,9240,6641 days 16:47:18.662886,049,0.9411764705882353,0.0,640,4620,4070.0
763776.0,4,2.5,2750,16139,2.0,3,9,2750,0.0,1989,2810,13093,12119 days 16:47:18.662886,226,1.6,0.0,-60,3046,2750.0
530000.0,5,2.75,3230,13572,1.0,3,8,1880,1350.0,1965,2910,15292,20885 days 16:47:18.662886,048,1.8181818181818181,1.3925925925925926,320,-1720,530.0
362000.0,1,1.0,890,211576,1.5,3,7,890,0.0,1996,1670,217364,9563 days 16:47:18.662886,042,1.0,0.0,-780,-5788,890.0
430000.0,2,1.0,990,4920,1.0,3,6,990,0.0,1931,990,4960,33304 days 16:47:18.662886,206,2.0,0.0,0,-40,990.0
456500.0,3,1.0,1290,3880,1.5,4,7,1290,0.0,1919,1290,4850,37687 days 16:47:18.662886,206,3.0,0.0,0,-970,1290.0
445000.0,4,2.5,2170,5257,2.0,3,7,2170,0.0,1989,1430,7528,12119 days 16:47:18.662886,254,1.6,0.0,740,-2271,2170.0
386900.0,3,1.0,1330,10500,1.0,3,7,960,370.0,1963,1460,11550,21616 days 16:47:18.662886,069,3.0,2.5945945945945947,-130,-1050,590.0
479000.0,3,1.0,1340,13750,1.0,4,7,1340,0.0,1955,1430,11400,24538 days 16:47:18.662886,189,3.0,0.0,-90,2350,1340.0
525000.0,3,2.5,2200,4544,2.0,3,8,2200,0.0,2000,2400,5431,8102 days 16:47:18.662886,072,1.2,0.0,-200,-887,2200.0
272000.0,4,1.75,2520,10890,1.0,3,7,1260,1260.0,1979,2090,12375,15772 days 16:47:18.662886,006,2.2857142857142856,1.0,430,-1485,0.0
517000.0,4,1.0,1180,13500,1.5,3,7,1180,0.0,1950,1580,8976,26364 days 16:47:18.662886,057,4.0,0.0,-400,4524,1180.0
615000.0,3,1.75,2660,7800,1.0,4,8,1330,1330.0,1951,1950,6240,25999 days 16:47:18.662886,057,1.7142857142857142,1.0,710,1560,0.0
439000.0,3,1.75,1250,7030,1.0,3,7,1250,0.0,1965,1460,7210,20885 days 16:47:18.662886,240,1.7142857142857142,0.0,-210,-180,1250.0
716000.0,3,2.5,2270,7866,1.0,4,1,2270,0.0,1988,2580,8132,12485 days 16:47:18.662886,205,1.2,0.0,-310,-266,2270.0
308000.0,2,1.0,1080,6250,1.0,4,7,1080,0.0,1942,2100,6875,29286 days 16:47:18.662886,301,2.0,0.0,-1020,-625,1080.0
800000.0,3,2.25,1620,4500,2.0,4,8,1620,0.0,1926,1210,4320,35130 days 16:47:18.662886,161,1.3333333333333333,0.0,410,180,1620.0
575000.0,3,2.0,940,5000,1.0,3,7,880,60.0,1941,1420,5000,29651 days 16:47:18.662886,125,1.5,14.666666666666666,-480,0,820.0
219950.0,3,1.5,1620,9310,1.0,4,7,1620,0.0,1967,1610,10640,20155 days 16:47:18.662886,182,2.0,0.0,10,-1330,1620.0
770000.0,4,2.5,2350,8001,2.0,4,8,2350,0.0,1987,2460,8001,12850 days 16:47:18.662886,142,1.6,0.0,-110,0,2350.0
424950.0,3,1.75,2090,7505,1.0,3,7,2090,0.0,1967,1510,7416,20155 days 16:47:18.662886,364,1.7142857142857142,0.0,580,89,2090.0
387000.0,3,2.25,1760,45133,2.0,3,7,1760,0.0,1984,1910,51773,13946 days 16:47:18.662886,008,1.3333333333333333,0.0,-150,-6640,1760.0
790000.0,4,1.75,2050,10920,1.0,3,8,1450,600.0,1974,2440,10920,17598 days 16:47:18.662886,171,2.2857142857142856,2.4166666666666665,-390,0,850.0
156000.0,2,1.0,600,4000,1.0,3,5,600,0.0,1933,1290,6973,32573 days 16:47:18.662886,028,2.0,0.0,-690,-2973,600.0
580000.0,2,1.0,2540,7000,1.0,5,8,1320,1220.0,1942,2160,6000,29286 days 16:47:18.662886,125,2.0,1.0819672131147542,380,1000,100.0
490000.0,4,2.25,2090,10869,2.0,3,8,2090,0.0,1970,1800,17788,19059 days 16:47:18.662886,262,1.7777777777777777,0.0,290,-6919,2090.0
950000.0,5,3.25,2700,3650,2.0,3,9,2070,630.0,1926,1940,4000,35130 days 16:47:18.662886,197,1.5384615384615385,3.2857142857142856,760,-350,1440.0
400000.0,2,2.5,1410,1281,2.0,3,8,1090,320.0,2008,1410,2550,5180 days 16:47:18.662886,044,0.8,3.40625,0,-1269,770.0
325000.0,2,2.5,1170,1638,2.0,3,8,1170,0.0,2008,1350,1407,5180 days 16:47:18.662886,133,0.8,0.0,-180,231,1170.0
